vehicle_id,vehicle_type,make,model,model_year,colour,date_stolen,region,region_population,region_density_km2,make_type
3827,Saloon,Subaru,LEGACY,2006.0,Blue,2022-01-20,Canterbury,"655,000",14.72,Standard
4502,Utility,Nissan,NAVARA,2001.0,Silver,2022-01-20,Bay of Plenty,"347,700",28.8,Standard
1809,Stationwagon,Honda,ODYSSEY,1998.0,Silver,2022-01-20,Bay of Plenty,"347,700",28.8,Standard
314,Boat Trailer,Trailer,JEYSKI ACTION LAB,2019.0,Grey,2022-01-20,Auckland,"1,695,200",343.09,Standard
4077,Caravan,Caravan,15FT POPTP,1970.0,White,2022-01-20,Wellington,"543,500",67.52,Standard
2282,Stationwagon,Ford,MONDEO,2011.0,Grey,2022-01-20,Auckland,"1,695,200",343.09,Standard
4153,Saloon,Ford,LASER GL AUTO,1994.0,Purple,2022-01-21,Bay of Plenty,"347,700",28.8,Standard
2754,Stationwagon,Nissan,ELGRAND,2004.0,Silver,2022-01-21,Wellington,"543,500",67.52,Standard
1748,Hatchback,Volkswagen,POLO,2000.0,Blue,2022-01-21,Waikato,"513,800",21.5,Standard
2716,Saloon,Mazda,AXELA,2005.0,Grey,2022-01-21,Waikato,"513,800",21.5,Standard
404,Trailer - Heavy,Trailer,LOCAL,1960.0,Grey,2022-01-21,Canterbury,"655,000",14.72,Standard
3407,Light Van,Nissan,NV200,2009.0,Grey,2022-01-21,Auckland,"1,695,200",343.09,Standard
4147,Stationwagon,Suzuki,JIMNY,2021.0,Green,2022-01-21,Waikato,"513,800",21.5,Standard
2353,Hatchback,Toyota,YARIS,2011.0,Silver,2022-01-21,Canterbury,"655,000",14.72,Standard
1579,Saloon,BMW,320I,1995.0,Blue,2022-01-21,Nelson,"54,500",129.15,Luxury
3095,Stationwagon,Mazda,MPV,2006.0,Gold,2022-01-21,Canterbury,"655,000",14.72,Standard
1151,Stationwagon,BMW,318I,2003.0,Silver,2022-01-21,Canterbury,"655,000",14.72,Luxury
3158,Saloon,Nissan,BLUEBIRD,2004.0,Green,2022-01-21,Bay of Plenty,"347,700",28.8,Standard
1167,Stationwagon,Toyota,RAV4,1994.0,Blue,2022-01-21,Auckland,"1,695,200",343.09,Standard
3558,Hatchback,Toyota,AQUA,2014.0,Blue,2022-01-21,Auckland,"1,695,200",343.09,Standard
1999,Stationwagon,Honda,ODYSSEY,1995.0,Blue,2022-01-21,Southland,"102,400",3.28,Standard
1819,Trailer - Heavy,Trailer,KERRICK,2004.0,Orange,2022-01-21,Auckland,"1,695,200",343.09,Standard
761,Utility,Holden,VU UTILITY,2002.0,Blue,2022-01-21,Waikato,"513,800",21.5,Standard
1928,Stationwagon,Subaru,LEGACY,2000.0,Blue,2022-01-21,Canterbury,"655,000",14.72,Standard
3195,Saloon,Toyota,CAMRY,2012.0,White,2022-01-21,Auckland,"1,695,200",343.09,Standard
1224,Moped,Piaggio,ZIP,2017.0,Black,2022-01-21,Auckland,"1,695,200",343.09,Standard
3538,Stationwagon,Nissan,SERENA,2006.0,White,2022-01-22,Auckland,"1,695,200",343.09,Standard
1918,Saloon,Holden,COMMODORE,2008.0,White,2022-01-22,Bay of Plenty,"347,700",28.8,Standard
4493,Saloon,Honda,ACCORD,1994.0,Green,2022-01-22,Otago,"246,000",7.89,Standard
3324,Saloon,Toyota,CROWN,2007.0,White,2022-01-22,Nelson,"54,500",129.15,Standard
684,Roadbike,Aprilia,DORSODURO,2012.0,Black,2022-01-22,Auckland,"1,695,200",343.09,Standard
789,Stationwagon,Subaru,LEGACY,2002.0,Blue,2022-01-22,Otago,"246,000",7.89,Standard
3841,Stationwagon,BMW,X5,2018.0,White,2022-01-22,Auckland,"1,695,200",343.09,Luxury
623,Moped,TNT Motor,ROMA,2015.0,Red,2022-01-22,Auckland,"1,695,200",343.09,Standard
3924,Saloon,Ford,FALCON,2007.0,Silver,2022-01-22,Canterbury,"655,000",14.72,Standard
625,Roadbike,Suzuki,GN125H,2009.0,Red,2022-01-22,Auckland,"1,695,200",343.09,Standard
1896,Utility,Toyota,HILUX,2007.0,Red,2022-01-22,Auckland,"1,695,200",343.09,Standard
2037,Utility,Toyota,HILUX,2009.0,Green,2022-01-22,Auckland,"1,695,200",343.09,Standard
511,Trailer,Trailer,CAR TRANSPORT,2021.0,Silver,2022-01-22,Canterbury,"655,000",14.72,Standard
3368,Hatchback,Mazda,AXELA,2007.0,White,2022-01-22,Waikato,"513,800",21.5,Standard
2304,Saloon,Mazda,ATENZA,2006.0,White,2022-01-22,Taranaki,"127,300",17.55,Standard
3449,Utility,Ford,COURIER,2005.0,White,2022-01-22,Bay of Plenty,"347,700",28.8,Standard
230,Trailer - Heavy,Trailer,LOCAL,1976.0,Silver,2022-01-22,Manawatū-Whanganui,"258,200",11.62,Standard
4293,Stationwagon,Nissan,MISTRAL,1994.0,Blue,2022-01-23,Canterbury,"655,000",14.72,Standard
2572,Hatchback,Mazda,DEMIO,2006.0,Silver,2022-01-23,Northland,"201,500",16.11,Standard
3977,Hatchback,Toyota,AQUA,2014.0,Silver,2022-01-23,Auckland,"1,695,200",343.09,Standard
1885,Stationwagon,Subaru,OUTBACK,2007.0,Grey,2022-01-23,Canterbury,"655,000",14.72,Standard
2815,Trailer - Heavy,Homebuilt,TRAILER,1974.0,White,2022-01-23,Canterbury,"655,000",14.72,Standard
116,Tractor,Massey,FERGUSSON,2007.0,Red,2022-01-23,Waikato,"513,800",21.5,Standard
2120,Hatchback,Toyota,COROLLA,2009.0,Blue,2022-01-23,Auckland,"1,695,200",343.09,Standard
1528,Saloon,Ford,FALCON,2003.0,Red,2022-01-23,Bay of Plenty,"347,700",28.8,Standard
2881,Other Truck,Toyota,DYNA,2010.0,White,2022-01-23,Auckland,"1,695,200",343.09,Standard
519,Moped,Honda,NVS,2002.0,Blue,2022-01-23,Wellington,"543,500",67.52,Standard
2641,Hatchback,Nissan,TIIDA,2005.0,White,2022-01-23,Auckland,"1,695,200",343.09,Standard
2240,Hatchback,Hyundai,I30,2011.0,White,2022-01-23,Auckland,"1,695,200",343.09,Standard
2965,Saloon,Subaru,LEGACY,2006.0,Grey,2022-01-23,Auckland,"1,695,200",343.09,Standard
1732,Stationwagon,Subaru,IMPREZA,1997.0,Black,2022-01-23,Auckland,"1,695,200",343.09,Standard
4359,Boat Trailer,Trailer,JKF JETSKIS,2014.0,Silver,2022-01-23,Auckland,"1,695,200",343.09,Standard
1855,Saloon,Honda,TORNEO,1998.0,Silver,2022-01-23,Auckland,"1,695,200",343.09,Standard
814,Sports Car,Nissan,SKYLINE,1992.0,Grey,2022-01-23,Auckland,"1,695,200",343.09,Standard
1942,Saloon,Mitsubishi,GALANT,1997.0,Silver,2022-01-23,Auckland,"1,695,200",343.09,Standard
1829,Saloon,Ford,FALCON,2007.0,Grey,2022-01-23,Otago,"246,000",7.89,Standard
3715,Stationwagon,Nissan,PRESAGE,2005.0,Grey,2022-01-23,Wellington,"543,500",67.52,Standard
4223,Utility,Ford,COURIER,1996.0,White,2022-01-23,Manawatū-Whanganui,"258,200",11.62,Standard
14,Moped,Honda,TODAY,2007.0,Blue,2022-01-23,Auckland,"1,695,200",343.09,Standard
3983,Trailer,Homebuilt,COBRA,1993.0,Blue,2022-01-23,Manawatū-Whanganui,"258,200",11.62,Standard
3933,Saloon,Honda,ACCORD,2015.0,Silver,2022-01-23,Waikato,"513,800",21.5,Standard
1683,Utility,Toyota,HILUX,2006.0,Green,2022-01-24,Otago,"246,000",7.89,Standard
3687,Saloon,Mazda,626,1999.0,Silver,2022-01-24,Bay of Plenty,"347,700",28.8,Standard
1898,Stationwagon,Mazda,ATENZA,2002.0,Blue,2022-01-24,Taranaki,"127,300",17.55,Standard
1916,Utility,Ford,RANGER,2008.0,Black,2022-01-24,Canterbury,"655,000",14.72,Standard
4274,Hatchback,Nissan,SENTRA,1997.0,Green,2022-01-24,Bay of Plenty,"347,700",28.8,Standard
3640,Utility,Mazda,BOUNTY,2003.0,Silver,2022-01-24,Taranaki,"127,300",17.55,Standard
4264,Utility,Toyota,HILUX,1989.0,Blue,2022-01-24,Canterbury,"655,000",14.72,Standard
496,Moped,Moped,JET EURO X,2005.0,Silver,2022-01-24,Wellington,"543,500",67.52,Standard
69,Trailer,Trailer,PMTRAILER,2014.0,Silver,2022-01-24,Canterbury,"655,000",14.72,Standard
1915,Saloon,Honda,TORNEO,1997.0,Blue,2022-01-24,Canterbury,"655,000",14.72,Standard
3301,Stationwagon,Honda,ODYSSEY,2006.0,Silver,2022-01-24,Auckland,"1,695,200",343.09,Standard
1636,Hatchback,Nissan,SILVIA,1997.0,Silver,2022-01-24,Canterbury,"655,000",14.72,Standard
1707,Stationwagon,Toyota,PRADO,1998.0,Blue,2022-01-24,Canterbury,"655,000",14.72,Standard
154,Trailer - Heavy,Briford,TRAILER,2015.0,Silver,2022-01-24,Auckland,"1,695,200",343.09,Standard
579,Trailer,Universal,DOMESTIC TRAILER,2021.0,Black,2022-01-24,Auckland,"1,695,200",343.09,Standard
4197,Hatchback,Honda,CIVIC 3DR LX MAN,1991.0,White,2022-01-24,Canterbury,"655,000",14.72,Standard
1410,Mobile Home - Light,Toyota,TOWNACE,1991.0,White,2022-01-24,Auckland,"1,695,200",343.09,Standard
249,Trailer,Trailer,M J SINGLE AXLE,2019.0,Silver,2022-01-24,Canterbury,"655,000",14.72,Standard
1743,Stationwagon,Chevrolet,BLAZER,2001.0,Blue,2022-01-24,Canterbury,"655,000",14.72,Standard
3549,Hatchback,Ford,LASER 1.6 GLXI 5D,1995.0,Blue,2022-01-24,Bay of Plenty,"347,700",28.8,Standard
4209,Trailer,Homebuilt,AGRI STEEL TANDEM,1994.0,Silver,2022-01-24,Auckland,"1,695,200",343.09,Standard
2710,Hatchback,Nissan,MARCH,2004.0,Silver,2022-01-24,Taranaki,"127,300",17.55,Standard
1735,Stationwagon,Mazda,ATENZA,2002.0,Red,2022-01-24,Wellington,"543,500",67.52,Standard
1412,Saloon,Ford,MONDEO,2004.0,Gold,2022-01-24,Hawke's Bay,"182,700",12.92,Standard
4337,Saloon,Mitsubishi,LANCER,1999.0,Blue,2022-01-24,Manawatū-Whanganui,"258,200",11.62,Standard
1092,Hatchback,Honda,LOGO,1997.0,Grey,2022-01-24,Canterbury,"655,000",14.72,Standard
1414,Light Van,Toyota,HIACE,1999.0,White,2022-01-25,Wellington,"543,500",67.52,Standard
3894,Utility,Toyota,HILUX,1997.0,White,2022-01-25,Northland,"201,500",16.11,Standard
1501,Other Truck,Nissan,ATLAS,1994.0,White,2022-01-25,Wellington,"543,500",67.52,Standard
2365,Roadbike,Ducati,STREETFIGHTER,2021.0,Red,2022-01-25,Auckland,"1,695,200",343.09,Standard
2617,Saloon,Holden,COMMODORE,2013.0,White,2022-01-25,Canterbury,"655,000",14.72,Standard
707,Moped,TNT Motor,GRIDO,2014.0,Black,2022-01-25,Waikato,"513,800",21.5,Standard
3436,Stationwagon,Toyota,CALDINA,1998.0,Silver,2022-01-25,Bay of Plenty,"347,700",28.8,Standard
741,Utility,Ford,COURIER,2001.0,Blue,2022-01-25,Auckland,"1,695,200",343.09,Standard
2734,Light Van,Toyota,HIACE,2007.0,White,2022-01-25,Canterbury,"655,000",14.72,Standard
2695,Light Van,Toyota,HIACE,2014.0,Red,2022-01-25,Canterbury,"655,000",14.72,Standard
1602,Stationwagon,Toyota,HIACE,1995.0,Brown,2022-01-25,Hawke's Bay,"182,700",12.92,Standard
3849,Saloon,BMW,320I,2010.0,Silver,2022-01-25,Wellington,"543,500",67.52,Luxury
3968,Light Van,Ford,COURIER XLT,1988.0,White,2022-01-25,Wellington,"543,500",67.52,Standard
418,Trailer,Trailer,TUFF,2020.0,Silver,2022-01-25,Manawatū-Whanganui,"258,200",11.62,Standard
2446,Utility,Toyota,HILUX,2001.0,White,2022-01-25,Wellington,"543,500",67.52,Standard
2687,Stationwagon,Nissan,PRESAGE,2005.0,Silver,2022-01-25,Waikato,"513,800",21.5,Standard
3746,Hatchback,Honda,CIVIC LX,1987.0,Green,2022-01-25,Waikato,"513,800",21.5,Standard
1488,Stationwagon,Mazda,FAMILIA,1998.0,Red,2022-01-25,Manawatū-Whanganui,"258,200",11.62,Standard
4473,Stationwagon,Nissan,SAFARI,1989.0,Black,2022-01-25,Northland,"201,500",16.11,Standard
1311,Roadbike,Aprilia,RX,2020.0,Red,2022-01-25,Waikato,"513,800",21.5,Standard
4525,Trailer,Trailer,,1995.0,Green,2022-01-25,Gisborne,"52,100",6.21,Standard
226,Trailer,Trailer,GORILLA,2019.0,Silver,2022-01-25,Canterbury,"655,000",14.72,Standard
2825,Trailer,Trailer,HOMEMADE,1982.0,Red,2022-01-25,Canterbury,"655,000",14.72,Standard
2871,Stationwagon,Honda,CRV,2006.0,Gold,2022-01-25,Canterbury,"655,000",14.72,Standard
4439,Trailer,Trailer,DOMESTIC TRAILER,2014.0,Grey,2022-01-25,Northland,"201,500",16.11,Standard
1716,Stationwagon,Subaru,IMPREZA,1998.0,Red,2022-01-25,Wellington,"543,500",67.52,Standard
4193,Saloon,Toyota,CORONA,1995.0,Green,2022-01-25,Otago,"246,000",7.89,Standard
3300,Hatchback,Suzuki,SWIFT,2006.0,Black,2022-01-25,Auckland,"1,695,200",343.09,Standard
881,Roadbike,Hyosung,GD250N,2016.0,Red,2022-01-26,Wellington,"543,500",67.52,Standard
4092,Hatchback,Ford,LASER GHIA,1992.0,Grey,2022-01-26,Canterbury,"655,000",14.72,Standard
1739,Hatchback,Ford,MONDEO,1999.0,Green,2022-01-26,Waikato,"513,800",21.5,Standard
1510,Stationwagon,Ford,TERRITORY,2005.0,Black,2022-01-26,Auckland,"1,695,200",343.09,Standard
4440,Trailer,Trailer,MONOWAY,2014.0,Silver,2022-01-26,Auckland,"1,695,200",343.09,Standard
873,Roadbike,Harley Davidson,NIGHT ROD,2011.0,Black,2022-01-26,Auckland,"1,695,200",343.09,Standard
3391,Saloon,BMW,320I,2008.0,Blue,2022-01-26,Auckland,"1,695,200",343.09,Luxury
3542,Utility,Ford,RANGER,2019.0,Black,2022-01-26,Auckland,"1,695,200",343.09,Standard
573,Boat Trailer,Trailer,DMW,2021.0,Grey,2022-01-26,Auckland,"1,695,200",343.09,Standard
4486,Hatchback,Ford,LASER,2000.0,White,2022-01-26,Auckland,"1,695,200",343.09,Standard
3979,Stationwagon,Mitsubishi,OUTLANDER,2022.0,Black,2022-01-26,Auckland,"1,695,200",343.09,Standard
1746,Stationwagon,Mazda,FAMILIA,1999.0,Silver,2022-01-26,Wellington,"543,500",67.52,Standard
2404,Hatchback,Suzuki,SWIFT,2006.0,Silver,2022-01-26,Northland,"201,500",16.11,Standard
1912,Utility,Ford,COURIER,2000.0,Red,2022-01-26,Canterbury,"655,000",14.72,Standard
3190,Saloon,Holden,EPICA,2008.0,Gold,2022-01-26,Northland,"201,500",16.11,Standard
4035,Flat Deck Truck,Toyota,HI LUX,1990.0,White,2022-01-26,Wellington,"543,500",67.52,Standard
2205,Stationwagon,Subaru,FORESTER,1997.0,Silver,2022-01-26,Otago,"246,000",7.89,Standard
225,Trailer,Trailer,HOMEBUILT,2019.0,Silver,2022-01-26,Manawatū-Whanganui,"258,200",11.62,Standard
3134,Stationwagon,Subaru,IMPREZA,2002.0,Black,2022-01-26,Manawatū-Whanganui,"258,200",11.62,Standard
1817,Trailer,Briford,8X4,2005.0,Silver,2022-01-26,Canterbury,"655,000",14.72,Standard
3964,Hatchback,Toyota,AQUA,2014.0,Silver,2022-01-26,Waikato,"513,800",21.5,Standard
844,Tractor,John Deere,6140M,2017.0,Green,2022-01-27,Hawke's Bay,"182,700",12.92,Standard
1982,Saloon,Mitsubishi,LANCER,2008.0,Red,2022-01-27,Hawke's Bay,"182,700",12.92,Standard
3026,Stationwagon,Nissan,AD,2008.0,White,2022-01-27,Manawatū-Whanganui,"258,200",11.62,Standard
2937,Hatchback,Nissan,DUALIS,2007.0,Silver,2022-01-27,Bay of Plenty,"347,700",28.8,Standard
3547,Hatchback,Toyota,VITZ,2008.0,Silver,2022-01-27,Auckland,"1,695,200",343.09,Standard
1485,Light Van,Toyota,HIACE,1996.0,White,2022-01-27,Manawatū-Whanganui,"258,200",11.62,Standard
2040,Stationwagon,Nissan,MURANO,2009.0,Black,2022-01-27,Waikato,"513,800",21.5,Standard
2288,Stationwagon,Honda,ODYSSEY,2000.0,Grey,2022-01-27,Auckland,"1,695,200",343.09,Standard
2289,Saloon,Honda,ACCORD,2001.0,Silver,2022-01-27,Taranaki,"127,300",17.55,Standard
2775,Stationwagon,Jeep,GRAND CHEROKEE,2014.0,Black,2022-01-27,Canterbury,"655,000",14.72,Standard
409,Boat Trailer,Trailer,RB,2017.0,Silver,2022-01-27,Hawke's Bay,"182,700",12.92,Standard
1775,Saloon,Holden,COMMODORE,2006.0,Silver,2022-01-27,Canterbury,"655,000",14.72,Standard
2869,Saloon,Nissan,SKYLINE,2007.0,Grey,2022-01-27,Auckland,"1,695,200",343.09,Standard
1610,Saloon,Subaru,LEGACY,2003.0,Red,2022-01-27,Bay of Plenty,"347,700",28.8,Standard
2786,Saloon,BMW,323I,2008.0,Black,2022-01-27,Auckland,"1,695,200",343.09,Luxury
1930,Utility,Holden,UTE,2004.0,White,2022-01-27,Auckland,"1,695,200",343.09,Standard
675,Roadbike,Suzuki,GW250,2013.0,Red,2022-01-27,Auckland,"1,695,200",343.09,Standard
4186,Hatchback,Toyota,COROLLA 1.6P GL HBAC,1995.0,Green,2022-01-27,Bay of Plenty,"347,700",28.8,Standard
23,Trailer,Trailer,LOCAL,2015.0,Silver,2022-01-27,Canterbury,"655,000",14.72,Standard
1259,Moped,Factory Built,VIVA,2021.0,Red,2022-01-27,Canterbury,"655,000",14.72,Standard
825,Stationwagon,Nissan,SAFARI,1989.0,Grey,2022-01-27,Canterbury,"655,000",14.72,Standard
2410,Stationwagon,Subaru,FORESTER,2005.0,Silver,2022-01-27,Wellington,"543,500",67.52,Standard
981,Moped,Factory Built,MOTUS,2015.0,Black,2022-01-27,Canterbury,"655,000",14.72,Standard
1254,Moped,TNT Motor,ROMA,2020.0,Blue,2022-01-27,Otago,"246,000",7.89,Standard
1211,Roadbike,KTM,200,2020.0,White,2022-01-27,Auckland,"1,695,200",343.09,Standard
2708,Saloon,Mitsubishi,MAGNA,1999.0,Black,2022-01-27,Auckland,"1,695,200",343.09,Standard
1319,Roadbike,KTM,350,2021.0,Orange,2022-01-28,Auckland,"1,695,200",343.09,Standard
3797,Hatchback,Suzuki,SWIFT,2016.0,Black,2022-01-28,Gisborne,"52,100",6.21,Standard
492,Roadbike,Suzuki,GN250,2005.0,Blue,2022-01-28,Auckland,"1,695,200",343.09,Standard
3228,Saloon,Subaru,LEGACY,2009.0,White,2022-01-28,Canterbury,"655,000",14.72,Standard
1322,Moped,PGO,LIGERO,2021.0,White,2022-01-28,Wellington,"543,500",67.52,Standard
229,Caravan,Classic,DIPLOMAT,1979.0,Blue,2022-01-28,Manawatū-Whanganui,"258,200",11.62,Standard
2621,Sports Car,Mazda,MX5,1992.0,Red,2022-01-28,Auckland,"1,695,200",343.09,Standard
2607,Saloon,Subaru,LEGACY,2002.0,Silver,2022-01-28,Wellington,"543,500",67.52,Standard
1229,Moped,Lambretta,V50,2020.0,Black,2022-01-28,Wellington,"543,500",67.52,Standard
498,Trailer,Trailer,ROADCHIEF,2021.0,Silver,2022-01-28,Auckland,"1,695,200",343.09,Standard
504,Trailer,Trailer,HAYES,1968.0,Grey,2022-01-28,Canterbury,"655,000",14.72,Standard
3626,Utility,Nissan,NAVARA,2008.0,Silver,2022-01-28,Auckland,"1,695,200",343.09,Standard
4461,Stationwagon,Toyota,RAV4,1995.0,Blue,2022-01-28,Canterbury,"655,000",14.72,Standard
169,Trailer,Trailer,4.5M FLATDECK,2015.0,Silver,2022-01-28,Waikato,"513,800",21.5,Standard
1221,Moped,Honda,NVS,2013.0,Red,2022-01-28,Canterbury,"655,000",14.72,Standard
2826,Trailer - Heavy,Trailer,PRESCOT TANDEM WHEEL,2007.0,Silver,2022-01-28,Auckland,"1,695,200",343.09,Standard
2980,Sports Car,Mazda,MX5 ROADSTER,1990.0,Green,2022-01-28,Auckland,"1,695,200",343.09,Standard
3450,Hatchback,Subaru,FORESTER,2005.0,Silver,2022-01-28,Canterbury,"655,000",14.72,Standard
3303,Hatchback,Mazda,DEMIO,2005.0,Silver,2022-01-28,Wellington,"543,500",67.52,Standard
765,Utility,Holden,RODEO 4X2,2001.0,White,2022-01-28,Taranaki,"127,300",17.55,Standard
4510,Boat Trailer,Trailer,,1984.0,Grey,2022-01-28,Waikato,"513,800",21.5,Standard
1680,Saloon,Toyota,YARIS,2006.0,Black,2022-01-28,Wellington,"543,500",67.52,Standard
1173,Saloon,Holden,COMMODORE,2004.0,Red,2022-01-28,Wellington,"543,500",67.52,Standard
450,Trailer,Trailer,CUSTOMS BUIL,1982.0,Orange,2022-01-28,Northland,"201,500",16.11,Standard
1552,Saloon,BMW,330I,2002.0,Black,2022-01-28,Auckland,"1,695,200",343.09,Luxury
1349,Saloon,Toyota Lexus,GS,1998.0,Cream,2022-01-28,Auckland,"1,695,200",343.09,Luxury
2297,Stationwagon,Mitsubishi,CHALLENGER,2011.0,Brown,2022-01-28,Northland,"201,500",16.11,Standard
370,Caravan,Caravan,ZEPHYR,1980.0,White,2022-01-28,Southland,"102,400",3.28,Standard
478,Trailer,Kea,K844T,2017.0,Silver,2022-01-28,Canterbury,"655,000",14.72,Standard
4423,Trailer,Briford,"8X4 ""6"" TANDOM",2014.0,Grey,2022-01-28,Wellington,"543,500",67.52,Standard
1547,Stationwagon,Honda,ODYSSEY,1996.0,Silver,2022-01-28,Waikato,"513,800",21.5,Standard
2909,Utility,Ford,COURIER,1995.0,Red,2022-01-28,Waikato,"513,800",21.5,Standard
1343,Stationwagon,Mazda,CAPELLA,1999.0,Silver,2022-01-29,Wellington,"543,500",67.52,Standard
286,Boat Trailer,Trailer,AAA375 AAKRON,2016.0,Silver,2022-01-29,Auckland,"1,695,200",343.09,Standard
4210,Trailer,Trailer,FACTORY,2012.0,Silver,2022-01-29,Wellington,"543,500",67.52,Standard
440,Trailer,Trailer,D-MAX FLATDECK,2020.0,Silver,2022-01-29,Wellington,"543,500",67.52,Standard
3141,Stationwagon,Mitsubishi,OUTLANDER,2006.0,White,2022-01-29,Canterbury,"655,000",14.72,Standard
3388,Utility,Toyota,HILUX,2018.0,Blue,2022-01-29,Auckland,"1,695,200",343.09,Standard
101,Trailer,Trailer,HOMEBUILT,2000.0,Silver,2022-01-29,Hawke's Bay,"182,700",12.92,Standard
1470,Utility,Mazda,BOUNTY,2005.0,Blue,2022-01-29,Canterbury,"655,000",14.72,Standard
1047,Utility,Mitsubishi,TRITON,2003.0,Green,2022-01-29,Northland,"201,500",16.11,Standard
968,Roadbike,Suzuki,GN125H,2018.0,Black,2022-01-29,Canterbury,"655,000",14.72,Standard
1137,Saloon,Nissan,CEDRIC,1999.0,White,2022-01-29,Canterbury,"655,000",14.72,Standard
3951,Saloon,BMW,650I,2007.0,Black,2022-01-29,Manawatū-Whanganui,"258,200",11.62,Luxury
158,Caravan,Sprite,ALPINE  4T2A,2007.0,White,2022-01-29,Wellington,"543,500",67.52,Standard
2646,Hatchback,Mazda,DEMIO,2004.0,White,2022-01-29,Auckland,"1,695,200",343.09,Standard
908,Roadbike,Harley Davidson,STREET,2017.0,Red,2022-01-29,Auckland,"1,695,200",343.09,Standard
2159,Hatchback,Suzuki,SWIFT,2010.0,Black,2022-01-29,Bay of Plenty,"347,700",28.8,Standard
2177,Stationwagon,Toyota,RAUM,1999.0,Silver,2022-01-29,Auckland,"1,695,200",343.09,Standard
125,Moped,Moped,HYOSUNG SB49M,2008.0,Red,2022-01-29,Auckland,"1,695,200",343.09,Standard
1344,Stationwagon,Mazda,CAPELLA,1999.0,Silver,2022-01-29,Wellington,"543,500",67.52,Standard
2765,Stationwagon,Toyota,HILUX,1997.0,Green,2022-01-29,Wellington,"543,500",67.52,Standard
1509,Saloon,Toyota,ALTEZZA,2003.0,Silver,2022-01-29,Bay of Plenty,"347,700",28.8,Standard
3731,Trailer,Trailer,KAIAPOI SINGLE,2008.0,Silver,2022-01-29,Canterbury,"655,000",14.72,Standard
4051,Trailer,Trailer,LIGHT,2000.0,Silver,2022-01-29,Bay of Plenty,"347,700",28.8,Standard
1231,Roadbike,Yamaha,YZF-R3A,2021.0,Black,2022-01-29,Auckland,"1,695,200",343.09,Standard
1144,Hatchback,Peugeot,307,2003.0,Yellow,2022-01-30,Taranaki,"127,300",17.55,Standard
2523,Stationwagon,Mazda,ATENZA,2006.0,Black,2022-01-30,Auckland,"1,695,200",343.09,Standard
1601,Stationwagon,Nissan,TERRANO,1999.0,Black,2022-01-30,Canterbury,"655,000",14.72,Standard
2983,Hatchback,Nissan,TIIDA,2006.0,White,2022-01-30,Auckland,"1,695,200",343.09,Standard
530,Roadbike,Suzuki,SV650S,2002.0,Red,2022-01-30,Taranaki,"127,300",17.55,Standard
2241,Hatchback,Mazda,AXELA,2004.0,Blue,2022-01-30,Waikato,"513,800",21.5,Standard
658,Roadbike,Suzuki,VL800,2007.0,Green,2022-01-30,Auckland,"1,695,200",343.09,Standard
3495,Saloon,Nissan,TIIDA,2006.0,White,2022-01-30,Waikato,"513,800",21.5,Standard
1940,Utility,Ford,COURIER,2005.0,White,2022-01-30,Northland,"201,500",16.11,Standard
852,Moped,Honda,TODAY,2005.0,Silver,2022-01-30,Waikato,"513,800",21.5,Standard
1354,Stationwagon,Nissan,TERRANO,1997.0,Black,2022-01-30,Auckland,"1,695,200",343.09,Standard
4143,Utility,Toyota,HI-LUX 2.4 C/C,1993.0,White,2022-01-30,Canterbury,"655,000",14.72,Standard
1331,Roadbike,Royal Enfield,CLASSIC,2020.0,Black,2022-01-30,Bay of Plenty,"347,700",28.8,Standard
601,Boat Trailer,Trailer,JETSKI,2018.0,Silver,2022-01-30,Manawatū-Whanganui,"258,200",11.62,Standard
4042,Hatchback,Mazda,ASTINA GLX,1991.0,Blue,2022-01-30,Canterbury,"655,000",14.72,Standard
768,Hatchback,Ford,KA,2001.0,Blue,2022-01-30,Canterbury,"655,000",14.72,Standard
2665,Hatchback,Daihatsu,BOON,2008.0,Silver,2022-01-30,Auckland,"1,695,200",343.09,Standard
2158,Hatchback,Toyota,COROLLA,2004.0,Silver,2022-01-30,Auckland,"1,695,200",343.09,Standard
4009,Hatchback,Kia,PRIDE,1996.0,Silver,2022-01-30,Auckland,"1,695,200",343.09,Standard
2676,Utility,Toyota,HILUX,2014.0,Black,2022-01-30,Canterbury,"655,000",14.72,Standard
280,Trailer,Trailer,ELITE 8X4,2016.0,Silver,2022-01-30,Canterbury,"655,000",14.72,Standard
1168,Stationwagon,Honda,ODYSSEY,1995.0,Blue,2022-01-30,Canterbury,"655,000",14.72,Standard
1164,Other Truck,Toyota,TOYOACE,1997.0,White,2022-01-30,Bay of Plenty,"347,700",28.8,Standard
4278,Utility,Toyota,HILUX,1997.0,White,2022-01-30,Bay of Plenty,"347,700",28.8,Standard
2652,Saloon,Mazda,ATENZA,2006.0,Grey,2022-01-30,Wellington,"543,500",67.52,Standard
914,Roadbike,Honda,GLC,2018.0,Black,2022-01-30,Auckland,"1,695,200",343.09,Standard
2480,Utility,Toyota,HILUX,2012.0,White,2022-01-30,Northland,"201,500",16.11,Standard
3466,Saloon,Subaru,IMPREZA,2000.0,White,2022-01-30,Auckland,"1,695,200",343.09,Standard
